Plaza,Tienda,Zona,lat,lon,background_avg,best_effort_avg,video_avg,voice_avg
10TGX,50QBE,SURESTE,16.7267767,-93.17116109999999,null,null,null,null
10VCZ-B,50AW8,Boca_del_Rio,19.1192559,-96.105327,null,null,null,null
10PBA-C,50PO1,Cholula,19.0813288,-98.2504326,null,null,null,null
10PBA-V,500X2,SURESTE,19.0603521,-98.1601936,null,null,null,null
10CAN-K,50NNG,Kukulkan,21.1597491,-86.87731769999999,null,null,null,null
10CAN-CI,50GTK,Chichen_Itza,21.2811814,-89.6604593,null,null,null,null
10VCZ-C,50RKD,Cordoba,18.7954092,-97.1903666,null,null,null,null
10VHT-O,50FKE,Oaxaca,16.4832743,-95.0364522,null,null,null,null
10TGX,50YFQ,SURESTE,14.907303,-92.2655012,null,null,null,null
10VHT-V,50EEF,SURESTE,18.029631,-92.9039281,null,null,null,null
10VCZ-B,50GF8,Boca_del_Rio,37.4180951010362,-122.098531723022,null,null,null,null
10CAN-K,505AF,Kukulkan,37.4180951010362,-122.098531723022,null,null,null,null
10CAN-K,500GR,Kukulkan,21.1932107,-86.8646595,null,null,null,null
10CAN-K,504T9,Kukulkan,37.4180951010362,-122.098531723022,null,null,null,null
10VHT-V,50VPT,SURESTE,17.9779213,-92.82765099999999,null,null,null,null
10VHT-O,50HIW,Oaxaca,17.0583164,-96.7340119,null,null,null,null
10TGX,50WLX,SURESTE,16.7523239,-93.0713944,null,null,null,null
10TGX,5047B,SURESTE,16.621535,-93.09968429999999,null,null,null,null
10CAN-K,50943,Kukulkan,21.1397362,-86.8919466,null,null,null,null
10VCZ-P,50RJ7,Poza_Rica,20.9530624,-97.3508591,null,null,null,null
10PBA-C,50WQE,Cholula,18.6066172,-98.4650683,null,null,null,null
10CAN-CI,50OUY,Chichen_Itza,20.6974503,-88.2172502,null,null,null,null
10TGX,50CMG,SURESTE,16.7484803,-92.6427451,null,null,null,null
10VCZ-P,50RXJ,Poza_Rica,20.9553507,-97.4043413,null,null,null,null
10VCZ-P,50YTX,Poza_Rica,20.54657,-97.47465,null,null,null,null
10VCZ-X,502MZ,SURESTE,19.19795,-96.1598,null,null,null,null
10VHT-O,50FEC,Oaxaca,15.7720305,-96.0851307,null,null,null,null
10VHT-C,50NNW,Chontalpa,17.874263,-93.0738992,null,null,null,null
10TGX,50DWY,SURESTE,16.7230331,-92.6300931,null,null,null,null
10TGX,50THQ,SURESTE,16.7442435,-93.1185718,null,null,null,null
10CAN-CI,50GTG,Chichen_Itza,21.098173,-89.2799763,null,null,null,null
10VHT-V,50G5Y,SURESTE,17.8124201,-91.5341785,null,null,null,null
10VCZ-P,50FQP,Poza_Rica,20.59932,-97.46037,null,null,null,null
10TGX,50AYZ,SURESTE,16.7330048,-92.6351341,null,null,null,null
10VCZ-C,50APS,Cordoba,19.16104,-96.20228,null,null,null,null
10TGX,50BUZ,SURESTE,14.8912912,-92.26180839999999,null,null,null,null
10TGX,50KXA,SURESTE,16.7317774,-92.63753849999999,null,null,null,null
10CAN-CI,509S2,Chichen_Itza,21.0171962,-89.5745202,null,null,null,null
10PBA-C,50CO5,Cholula,19.0973051,-98.26852389999999,null,null,null,null
10TGX,50ASV,SURESTE,16.7768586,-93.1103999,null,null,null,null
10PBA-A,503M9,Angelopolis,18.980513,-98.26631650000002,null,null,null,null
10CAN-U,50IFS,SURESTE,48.74939269999999,30.2214499,null,null,null,null
10CAN-U,50631,SURESTE,21.0057849,-89.6973642,null,null,null,null
10CAN-X,50VUI,SURESTE,20.6265825,-87.07865919999999,null,null,null,null
10VHT-V,509XM,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-CC,50406,Coatzacoalcos,18.07206,-94.4053497,null,null,null,null
10VHT-C,507C5,Chontalpa,18.2633748,-93.17922109999999,null,null,null,null
10CAN-U,503Y6,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10VHT-O,50BQF,Oaxaca,15.8488783,-97.0492421,null,null,null,null
10CAN-CI,50DCV,Chichen_Itza,21.0007586,-89.5568382,null,null,null,null
10VCZ-B,50CHB,Boca_del_Rio,19.1952588,-96.1383801,null,null,null,null
10VCZ-C,50BN7,Cordoba,19.5288076,-96.8991314,null,null,null,null
10VHT-O,50G0X,Oaxaca,17.8018407,-96.96587629999999,null,null,null,null
10VHT-O,50C10,Oaxaca,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-C,50BB3,Cordoba,17.8270918,-95.8167082,null,null,null,null
10VCZ-B,50BBP,Boca_del_Rio,19.1660049,-96.15367499999999,null,null,null,null
10PBA-C,50KAI,Cholula,19.2930262,-98.44747880000001,null,null,null,null
10PBA-A,50AZL,Angelopolis,19.0272802,-98.2208493,null,null,null,null
10PBA-C,50OBQ,Cholula,19.318154,-98.2374954,null,null,null,null
10CAN-K,509J8,Kukulkan,21.2038877,-86.8632808,null,null,null,null
10VCZ-C,503C5,Córdoba,19.3412,-96.50912,null,null,null,null
10VCZ-P,50K4Y,Poza_Rica,21.3493712,-98.2312523,null,null,null,null
10VCZ-C,50JH6,Cordoba,18.2420975,-96.40374279999999,null,null,null,null
10VCZ-P,50FOK,Poza_Rica,20.5346565,-97.4442665,null,null,null,null
10TGX,5036Q,SURESTE,16.7381172,-92.6273096,null,null,null,null
10VCZ-C,509OG,Cordoba,19.15844,-96.2215,null,null,null,null
10CAN-X,50EGP,SURESTE,18.5072796,-88.2975214,null,null,null,null
10CAN-X,505L8,SURESTE,20.4877109,-86.96814719999999,null,null,null,null
10VCZ-X,505UU,SURESTE,19.203214,-96.1643813,null,null,null,null
10PBA-C,50ZQW,Cholula,17.0878746,-96.7456677,null,null,null,null
10PBA-A,50XBW,Angelopolis,19.0716939,-98.21954629999999,null,null,null,null
10CAN-U,508JS,SURESTE,20.9954065,-89.672162,null,null,null,null
10VCZ-C,50A52,Cordoba,18.3743023,-95.78575699999999,null,null,null,null
10PBA-A,50GSS,Angelopolis,18.9634048,-98.2563167,null,null,null,null
10TGX,50UVG,SURESTE,16.5485581,-92.4716807,null,null,null,null
10CAN-U,509YL,SURESTE,19.850107,-90.4934092,null,null,null,null
10TGX,50DOC,SURESTE,16.7730548,-93.1133681,null,null,null,null
10PBA-T,50SO6,SURESTE,19.3735137,-98.46552109999999,null,null,null,null
10PBA-C,50XZA,Cholula,19.048081,-98.2492195,null,null,null,null
10VCZ-CC,502GJ,Coatzacoalcos,18.244743,-94.75731370000001,null,null,null,null
10VCZ-CC,50S3Q,Coatzacoalcos,17.8814242,-94.9584672,null,null,null,null
,,,18.6249691,-95.520512,null,null,null,null
10VHT-C,50E0L,Chontalpa,18.0721544,-93.1712486,null,null,null,null
10PBA-V,50K6N,SURESTE,19.0077315,-98.1497853,null,null,null,null
10CAN-X,5035V,SURESTE,21.1179484,-86.8804068,null,null,null,null
10VHT-V,50TXQ,SURESTE,18.6389888,-91.82776679999999,null,null,null,null
10VCZ-C,507U7,Córdoba,18.37174,-95.80416,null,null,null,null
10VHT-V,50BE6,SURESTE,17.7424228,-91.7656373,null,null,null,null
10VCZ-CC,50X0H,Coatzacoalcos,17.94326,-94.90784,null,null,null,null
10VCZ-X,50DO3,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-B,508IA,Boca_del_Rio,19.1142901,-96.1098222,null,null,null,null
10VCZ-CC,50KHA,Coatzacoalcos,20.7573335,-103.4034397,null,null,null,null
10VHT-O,50WQ8,Oaxaca,16.131181,-97.6087108,null,null,null,null
10CAN-CI,50C08,Chichen_Itza,20.9760515,-89.64167850000001,null,null,null,null
10PBA-C,508Q5,Cholula,19.0576167,-98.3150677,null,null,null,null
10VCZ-P,50P9J,Poza_Rica,20.5384879,-97.4388115,null,null,null,null
10PBA-V,50EZT,SURESTE,19.0605764,-98.1324904,null,null,null,null
10VCZ-CC,50GSC,Coatzacoalcos,18.1229494,-94.47546969999999,null,null,null,null
10PBA-A,50XBE,Angelopolis,19.0618994,-98.25206399999999,null,null,null,null
10VCZ-P,50L1E,Poza_Rica,20.53673,-97.47532,null,null,null,null
10PBA-T,50QEO,SURESTE,19.2660889,-98.19851969999999,null,null,null,null
10VCZ-X,508KO,SURESTE,19.4607847,-96.96581599999999,null,null,null,null
10PBA-V,50U47,SURESTE,19.0393219,-98.0536877,null,null,null,null
10CAN-CI,50A2Q,Chichen_Itza,20.9701658,-89.62255569999999,null,null,null,null
10VCZ-C,50M5Y,Cordoba,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-C,501QH,Córdoba,19.1308,-96.16993,null,null,null,null
10PBA-C,50QIF,Cholula,19.1501473,-98.4069112,null,null,null,null
10VCZ-CC,50TQH,Coatzacoalcos,17.953843,-94.71869939999999,null,null,null,null
10VCZ-CC,502VB,Coatzacoalcos,18.1344779,-94.4589858,null,null,null,null
10PBA-T,50E1T,SURESTE,19.8380949,-97.35792269999999,null,null,null,null
10PBA-C,504VO,Cholula,19.0941529,-98.2838317,null,null,null,null
10CAN-X,50ODZ,SURESTE,20.6265825,-87.07865919999999,null,null,null,null
10CAN-X,50VRW,SURESTE,21.1652753,-86.81701319999999,null,null,null,null
10CAN-K,50200,Kukulkan,21.1619949,-86.8809909,null,null,null,null
10CAN-CI,50PGK,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-B,50OP6,Boca_del_Rio,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-C,50P6H,Cordoba,20.0785846,-98.3680644,null,null,null,null
10VHT-V,508W2,SURESTE,17.9818946,-92.9366651,null,null,null,null
10CAN-X,50WKR,SURESTE,20.6265825,-87.07865919999999,null,null,null,null
10VHT-V,5047N,SURESTE,17.9900246,-92.94000349999999,null,null,null,null
10CAN-X,50FEV,SURESTE,20.6438111,-87.0609865,null,null,null,null
10VCZ-CC,501PT,Coatzacoalcos,18.1533439,-94.5423622,null,null,null,null
10VHT-T,50TSF,SURESTE,16.7516009,-93.1029939,null,null,null,null
10CAN-X,50XF1,SURESTE,20.6521063,-87.09730479999999,null,null,null,null
10VCZ-P,50R7U,Poza_Rica,20.9517723,-97.4013815,null,null,null,null
10VHT-T,50LZ9,SURESTE,16.7801501,-93.1054661,null,null,null,null
10PBA-C,50MX8,Cholula,18.9171511,-98.42636879999999,null,null,null,null
10VCZ-C,502WK,Cordoba,18.8128371,-96.72397869999999,null,null,null,null
10VCZ-CC,5019U,Coatzacoalcos,18.1229494,-94.47546969999999,null,null,null,null
10VCZ-CC,50MI2,Coatzacoalcos,18.1591011,-95.1875301,null,null,null,null
10VHT-O,50N1A,Oaxaca,16.4472426,-95.0179407,null,null,null,null
10VHT-V,50EI0,SURESTE,17.7708922,-92.5801518,null,null,null,null
10VHT-C,50CEM,Chontalpa,18.0481654,-92.9181948,null,null,null,null
10CAN-U,50BWV,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10CAN-CI,50BMQ,Chichen_Itza,20.95248,-89.55495,null,null,null,null
10CAN-K,5078Z,Kukulkan,21.136211,-86.7649197,null,null,null,null
10PBA-T,504K7,SURESTE,19.6238863,-98.1302027,null,null,null,null
10VHT-C,50XKJ,Chontalpa,17.9932639,-92.94374080000001,null,null,null,null
10VCZ-P,50AY7,Poza_Rica,20.7156,-97.53691,null,null,null,null
10VHT-CI,504KM,Costa_Istmo,16.3694827,-94.1974627,null,null,null,null
10CAN-CI,50DJ8,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VHT-C,50BID,Chontalpa,37.4180951010362,-122.098531723022,null,null,null,null
10PBA-C,5011W,Cholula,19.2832249,-98.42801809999999,null,null,null,null
10TGX,50O6L,SURESTE,16.7098364,-92.64348179999999,null,null,null,null
10VHT-C,50RVO,Chontalpa,17.9717046,-92.96849449999999,null,null,null,null
10VHT-O,50RD6,Oaxaca,16.3226994,-95.24233,null,null,null,null
10VHT-V,50EU0,SURESTE,17.9755356,-92.9767834,null,null,null,null
10TGX,5004S,SURESTE,14.9220364,-92.37831659999999,null,null,null,null
10TGX,50VRZ,SURESTE,16.0890888,-93.7518133,null,null,null,null
10PBA-A,50GAA,Angelopolis,19.0849788,-98.1897973,null,null,null,null
10VCZ-B,50QA0,Boca_del_Rio,18.7789726,-95.7675101,null,null,null,null
10CAN-X,50M1Z,SURESTE,20.2083925,-87.4683985,null,null,null,null
10PBA-C,50Z7R,Cholula,19.143042,-98.2349701,null,null,null,null
10VHT-O,50N4U,Oaxaca,16.3312224,-95.23874029999999,null,null,null,null
10CAN-X,50VEM,SURESTE,18.5028779,-88.2957773,null,null,null,null
10TGX,50YPQ,SURESTE,16.7316206,-93.06673909999999,null,null,null,null
10CAN-K,5090O,Kukulkan,21.1445808,-86.8993709,null,null,null,null
10VCZ-CC,50BXK,Coatzacoalcos,18.1344735,-94.4919375,null,null,null,null
10VHT-O,50T5X,Oaxaca,19.4345215,-99.213899,null,null,null,null
10PBA-C,50YGU,Cholula,19.2873998,-98.44886319999999,null,null,null,null
10CAN-CI,50RXC,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10CAN-X,503S2,SURESTE,20.4814999,-86.9307084,null,null,null,null
10PBA-C,50UZ0,Cholula,37.4180951010362,-122.098531723022,null,null,null,null
10PBA-V,504KA,SURESTE,18.9671478,-97.89159599999999,null,null,null,null
10PBA-T,50UTS,SURESTE,19.2387592,-98.1956185,null,null,null,null
10CAN-CI,50ABN,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-B,50LMH,Boca_del_Rio,19.0313169,-96.1354683,null,null,null,null
10VHT-C,50QQY,Chontalpa,37.4180951010362,-122.098531723022,null,null,null,null
10VHT-V,50YDW,SURESTE,17.9943622,-92.91014829999999,null,null,null,null
10VCZ-CC,50DEL,Coatzacoalcos,17.9834075,-94.5440398,null,null,null,null
10CAN-X,50A0M,SURESTE,20.2094311,-87.4678919,null,null,null,null
10CAN-X,509FM,SURESTE,19.7486364,-88.7157113,null,null,null,null
10VHT-V,50ROV,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10PBA-T,50O3U,SURESTE,19.3925821,-98.12395690000001,null,null,null,null
10VHT-V,50YLR,SURESTE,17.742801,-91.789018,null,null,null,null
10CAN-CI,50MDD,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VHT-C,50NP9,Chontalpa,18.022907,-92.93507609999999,null,null,null,null
10VCZ-B,5013Y,Boca_del_Rio,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-CC,50AYY,Coatzacoalcos,37.4180951010362,-122.098531723022,null,null,null,null
10VHT-V,50CBC,SURESTE,18.0114395,-92.9101057,null,null,null,null
10PBA-V,5015F,SURESTE,18.99508,-98.23736,null,null,null,null
10CAN-CI,50DRJ,Chichen_Itza,20.9322389,-89.55701890000002,null,null,null,null
10VHT-C,50ZVO,Chontalpa,18.0014647,-92.9080253,null,null,null,null
10PBA-C,50XHW,Cholula,18.8958743,-98.4381887,null,null,null,null
10CAN-X,50JPG,SURESTE,20.5809134,-87.119698,null,null,null,null
10PBA-V,50HB3,SURESTE,19.2426106,-97.7668597,null,null,null,null
10CAN-CI,50HYM,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-CC,50SZV,Coatzacoalcos,17.9156728,-94.0930369,null,null,null,null
10CAN-X,50OQI,SURESTE,20.6246913,-87.0788525,null,null,null,null
10CAN-X,50EHI,SURESTE,20.5054812,-86.95693539999999,null,null,null,null
10VCZ-B,50FGV,Boca_del_Rio,37.4315734,-78.6568942,null,null,null,null
10CAN-CI,505ZV,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10CAN-U,500WS,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10PBA-C,50K9T,Cholula,19.1767903,-98.3857731,null,null,null,null
10CAN-U,50RHK,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-C,5078P,Córdoba,38.31682240000001,-120.9187827,null,null,null,null
10VCZ-C,5002W,Cordoba,18.8059056,-97.183958,null,null,null,null
10VHT-C,50YVA,Chontalpa,17.9759314,-92.95818539999999,null,null,null,null
10VCZ-P,50A36,Poza_Rica,20.4622657,-97.0834612,null,null,null,null
10VHT-V,50WGJ,SURESTE,17.9908492,-92.9193007,null,null,null,null
10VHT-V,50QLH,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10PBA-C,50K1D,Cholula,19.105292,-98.2762023,null,null,null,null
10PBA-A,502HJ,Angelopolis,18.9914929,-98.20932189999999,null,null,null,null
10VHT-C,50JH9,Chontalpa,18.2545566,-93.2289659,null,null,null,null
10TGX,50IQQ,SURESTE,16.7707826,-93.19352959999999,null,null,null,null
10TGX,50SMS,SURESTE,16.7202003,-93.17390639999999,null,null,null,null
10TLC-TN,50BOZ,OCCIDENTE,19.2520428,-99.60161219999999,null,null,null,null
10VHT-C,50LVU,Chontalpa,18.1228343,-93.1857258,null,null,null,null
10VHT-C,50FFO,Chontalpa,17.9887011,-92.9279602,null,null,null,null
10CAN-CI,50VEN,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-C,508L2,Cordoba,19.0922989,-96.3301056,null,null,null,null
10VHT-C,50GIM,Chontalpa,18.4027515,-93.211792,null,null,null,null
10TGX,50ZJB,SURESTE,16.7516009,-93.1029939,null,null,null,null
10TGX,505UR,SURESTE,16.230147,-93.2659066,null,null,null,null
10PBA-C,505QN,Cholula,19.1814185,-98.38233930000001,null,null,null,null
10VHT-C,50WXZ,Chontalpa,18.1697426,-93.0150692,null,null,null,null
10VHT-C,50CIV,Chontalpa,17.8648646,-93.1505905,null,null,null,null
10VCZ-CC,50BSD,Coatzacoalcos,18.1509527,-94.5531292,null,null,null,null
10TGX,508BJ,SURESTE,16.749793,-93.1034768,null,null,null,null
10VHT-C,509DI,Chontalpa,37.4180951010362,-122.098531723022,null,null,null,null
10VHT-V,50WWO,SURESTE,17.50816,-91.98823,null,null,null,null
10PBA-T,50F6S,SURESTE,19.8232691,-97.3590535,null,null,null,null
10PBA-T,50D9Z,SURESTE,19.8056224,-97.3090074,null,null,null,null
10TGX,50R6F,SURESTE,16.7459441,-93.1287258,null,null,null,null
10VHT-V,50BLV,SURESTE,18.6592635,-91.8228895,null,null,null,null
10PBA-C,50R3M,Cholula,19.3333738,-98.5858382,null,null,null,null
10CAN-K,50SXZ,Kukulkan,21.1852247,-86.8093925,null,null,null,null
10CAN-X,50DL7,SURESTE,29.89275469999999,-95.39919069999999,null,null,null,null
10VCZ-B,50H6W,Boca_del_Rio,18.6295577,-95.5149929,null,null,null,null
10VCZ-CC,50OCQ,Coatzacoalcos,18.1500797,-94.5494063,null,null,null,null
10VCZ-P,50JFF,Poza_Rica,20.8893975,-97.65752370000001,null,null,null,null
10VHT-V,50DSX,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10CAN-X,50UVO,SURESTE,18.5044693,-88.3125033,null,null,null,null
10VHT-C,50DSP,Chontalpa,37.4180951010362,-122.098531723022,null,null,null,null
10PBA-C,509WP,Cholula,19.22017,-98.36187000000001,null,null,null,null
10VHT-V,50LYK,SURESTE,18.6489041,-91.8222442,null,null,null,null
10CAN-CI,50A13,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-X,50849,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-CC,50W3H,Coatzacoalcos,17.9573151,-94.9071864,null,null,null,null
10CAN-K,50VCZ,Kukulkan,21.1773039,-86.90750349999999,null,null,null,null
10PBA-C,50J4X,Cholula,19.1443255,-98.4019754,null,null,null,null
10VHT-V,50E2M,SURESTE,18.644474,-91.8095584,null,null,null,null
10VHT-V,50LYO,SURESTE,18.6408656,-91.8262581,null,null,null,null
10PBA-A,50PQO,Angelopolis,19.0756075,-98.2025668,null,null,null,null
10VHT-C,501BA,Chontalpa,17.8365639,-93.3916469,null,null,null,null
10VCZ-C,50UV7,Cordoba,19.2601605,-96.57833869999999,null,null,null,null
10VCZ-B,505SL,Boca_del_Rio,18.4408589,-95.20119489999999,null,null,null,null
10VHT-C,50QQG,Chontalpa,17.9896725,-93.3851141,null,null,null,null
10VHT-C,50EEM,Chontalpa,37.4180951010362,-122.098531723022,null,null,null,null
10TGX,50SUE,SURESTE,25.5435687,-103.3875541,null,null,null,null
10VHT-C,50WWZ,Chontalpa,37.4180951010362,-122.098531723022,null,null,null,null
10VHT-V,50980,SURESTE,17.4847697,-92.0458949,null,null,null,null
10VHT-C,50NTA,Chontalpa,37.4180951010362,-122.098531723022,null,null,null,null
10TGX,50TYN,SURESTE,16.6896592,-93.7222236,null,null,null,null
10CAN-K,50VUB,Kukulkan,21.1556744,-86.9018532,null,null,null,null
10CAN-K,50NND,Kukulkan,21.1430626,-86.787649,null,null,null,null
10TGX,50STM,SURESTE,16.0937651,-93.7605552,null,null,null,null
10VHT-C,505A4,Chontalpa,18.2537775,-93.2219164,null,null,null,null
10VHT-O,50IQ3,Oaxaca,16.7998644,-96.67356740000001,null,null,null,null
10VHT-V,50DAC,SURESTE,18.6522442,-91.7797547,null,null,null,null
10VCZ-CC,50DLO,Coatzacoalcos,17.9983622,-94.61856600000002,null,null,null,null
10CAN-CI,50J4W,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-C,50L9F,Cordoba,18.8393955,-96.7469153,null,null,null,null
10VCZ-B,50P2S,Boca_del_Rio,19.1897231,-96.1560126,null,null,null,null
10PBA-V,501CK,SURESTE,18.4547122,-97.3709975,null,null,null,null
10PBA-C,50KA0,Cholula,19.2685444,-98.5165056,null,null,null,null
10VCZ-B,50IET,Boca_del_Rio,19.1914151,-96.1275175,null,null,null,null
10CAN-CI,50MPD,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-CC,50N0Y,Coatzacoalcos,17.927435,-94.8917821,null,null,null,null
10CAN-X,50JX5,SURESTE,21.1633686,-86.8747223,null,null,null,null
10VCZ-X,50CN7,SURESTE,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-P,501P6,Poza_Rica,20.6885724,-98.0125666,null,null,null,null
10VHT-T,50MK2,SURESTE,16.7477092,-93.1111255,null,null,null,null
10VCZ-B,50FRG,Boca_del_Rio,19.179166,-96.1340966,null,null,null,null
10CAN-CI,506B0,Chichen_Itza,21.0278186,-89.62956779999999,null,null,null,null
10CAN-CI,50JAI,Chichen_Itza,37.4180951010362,-122.098531723022,null,null,null,null
10TGX,50SD1,SURESTE,14.8930907,-92.2886711,null,null,null,null
10CAN-X,50PJE,SURESTE,20.6297676,-87.0953849,null,null,null,null
10TGX,50DZH,SURESTE,16.7625593,-93.1548182,null,null,null,null
10CAN-X,50LJ1,SURESTE,21.1809421,-86.81889609999999,null,null,null,null
10PBA-T,50C1C,SURESTE,19.4149691,-98.1350435,null,null,null,null
10CAN-K,50SDS,Kukulkan,21.1831759,-86.80962079999999,null,null,null,null
10VCZ-C,50BRP,Cordoba,19.1327799,-96.29527990000001,null,null,null,null
10VCZ-B,50GHQ,Boca_del_Rio,19.2081922,-96.16172,null,null,null,null
10CAN-X,50SBW,SURESTE,20.6563097,-87.0761622,null,null,null,null
10PBA-C,509JN,Cholula,37.4180951010362,-122.098531723022,null,null,null,null
10VCZ-C,50X7N,Cordoba,19.2061592,-96.2740549,null,null,null,null
10VHT-O,5039O,Oaxaca,16.4293779,-95.025304,null,null,null,null
10CAN-X,50WSZ,SURESTE,20.6265825,-87.07865919999999,null,null,null,null
10VCZ-C,50Z07,Cordoba,18.3663192,-95.79583629999999,null,null,null,null
10CAN-U,50JTJ,SURESTE,20.99806,-89.70761,null,null,null,null
10PBA-T,50BXS,SURESTE,19.4172959,-98.1406835,null,null,null,null
10VCZ-P,50NXG,Poza_Rica,20.5303195,-97.46769940000001,null,null,null,null
10CAN-CI,502FU,Chichen_Itza,44.84430760000001,-123.0761555,null,null,null,null
10VHT-O,50JTQ,Oaxaca,17.0598011,-96.72484589999999,null,null,null,null
10PBA-V,50W8Z,SURESTE,19.0051581,-98.14828539999999,null,null,null,null
10CAN-K,50NBI,Kukulkan,21.1619949,-86.8809909,null,null,null,null
